[B-757-200][VQ-BTB][19.01.20]
Дата полета (день) [DAY][][0]
Дата полета (месяц) [MONTH][][0]
Дата полета (год) [YEAR][][0]
Приборная скорость (CAS) [CAS][уз][1]
Скорость путевая #1 [GS.1][уз][1]
Расход топлива лев. двигателя [FF.1][фунт/ч][0]
Расход топлива прав. двигателя [FF.2][фунт/ч][0]
Вес самолета (т) [GW.t][т][1]
Обжатие шасси [WOW]
Разбег #1 [Празб.1]
Разбег #2 [Празб.2]
Признак полета #1 [Пполет1]
Обороты N2 лев. и (или) прав.двиг. более 25% [N2>25]
Обороты N2 лев. и (или) прав.двиг. более 10% [N2>10]
Готовность выруливания #1 [ГТвыр.1]
Готовность выруливания #2 [ГТвыр.2]
Отрыв от ВПП на взлете [Потрыв]
Пробег после посадки [Ппробег]
Запуск лев.двигателя [S001]
Запуск прав.двигателя [S002]
Взлет [S003]

T         	 DAY	MONTH	YEAR	   CAS	  GS.1	   FF.1	   FF.2	  GW.t	WOW	Празб.1	Празб.2	Пполет1	N2>25	N2>10	ГТвыр.1	ГТвыр.2	Потрыв	Ппробег	S001	S002	S003
24842.9883	19.0	  1.0	20.0	  0.00	  3.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   0	   0
24842.9883	19.0	  1.0	20.0	  0.00	  3.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   0	   0
24842.9883	19.0	  1.0	20.0	241.50	  3.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24842.9883	19.0	  1.0	20.0	142.50	  3.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24843     	19.0	  1.0	20.0	  0.00	  2.36	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24844     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24845     	19.0	  1.0	20.0	241.50	  2.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24846     	19.0	  1.0	20.0	142.50	  2.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24847     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24848     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24849     	19.0	  1.0	20.0	241.50	  2.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24850     	19.0	  1.0	20.0	142.50	  2.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24851     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24852     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24853     	19.0	  1.0	20.0	241.50	  2.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24854     	19.0	  1.0	20.0	142.50	  2.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24855     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24856     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24857     	19.0	  1.0	20.0	241.50	  2.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
24858     	19.0	  1.0	20.0	142.50	  2.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   1	   0
24859     	19.0	  1.0	20.0	  0.00	  1.36	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   1	   0
24860     	19.0	  1.0	20.0	  0.00	  1.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   1	   0
24861     	19.0	  1.0	20.0	241.50	  1.00	    0.0	    0.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   1	   0
24862     	19.0	  1.0	20.0	142.50	  1.00	    0.0	  263.3	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   1	   0
24863     	19.0	  1.0	20.0	  0.00	  1.00	    0.0	  576.0	111.38	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   1	   0
24864     	19.0	  1.0	20.0	  0.00	  1.00	    0.0	  576.0	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24865     	19.0	  1.0	20.0	241.50	  1.00	    0.0	  561.4	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24866     	19.0	  1.0	20.0	142.50	  1.00	    0.0	  544.0	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24867     	19.0	  1.0	20.0	  0.00	  0.36	    0.0	  529.4	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24868     	19.0	  1.0	20.0	  0.00	  0.00	    0.0	  526.6	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24869     	19.0	  1.0	20.0	241.50	  0.00	    0.0	  558.6	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24870     	19.0	  1.0	20.0	142.50	  0.00	    0.0	  590.6	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24871     	19.0	  1.0	20.0	  0.00	  0.00	    0.0	  637.3	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24872     	19.0	  1.0	20.0	  0.00	  0.00	    0.0	  701.3	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24873     	19.0	  1.0	20.0	241.50	  0.00	    0.0	  779.9	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24874     	19.0	  1.0	20.0	142.50	  0.00	    0.0	  875.9	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24875     	19.0	  1.0	20.0	  0.00	  0.00	    0.0	  971.9	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24876     	19.0	  1.0	20.0	  0.00	  0.00	    0.0	 1082.5	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24877     	19.0	  1.0	20.0	241.50	  0.64	    0.0	 1210.5	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24878     	19.0	  1.0	20.0	142.50	  1.00	    0.0	 1323.9	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24879     	19.0	  1.0	20.0	  0.00	  1.00	    0.0	 1376.0	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24880     	19.0	  1.0	20.0	  0.00	  1.00	    0.0	 1376.0	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24881     	19.0	  1.0	20.0	241.50	  1.00	    0.0	 1346.8	111.38	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
24882     	19.0	  1.0	20.0	142.50	  1.64	    0.0	 1282.8	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   1	   0
24883     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1218.8	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   1	   0
24884     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1154.8	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   1	   0
24885     	19.0	  1.0	20.0	241.50	  2.00	    0.0	 1105.4	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   1	   0
24886     	19.0	  1.0	20.0	142.50	  2.00	    0.0	 1073.4	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   1	   0
24887     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1056.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   1	   0
24888     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1070.6	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24889     	19.0	  1.0	20.0	241.50	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24890     	19.0	  1.0	20.0	142.50	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24891     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24892     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24893     	19.0	  1.0	20.0	241.50	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24894     	19.0	  1.0	20.0	142.50	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24895     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24896     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24897     	19.0	  1.0	20.0	241.50	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24898     	19.0	  1.0	20.0	142.50	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24898.9999	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24899.9852	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24900.9706	19.0	  1.0	20.0	241.50	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24901.9559	19.0	  1.0	20.0	142.50	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24902.9416	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24903.9563	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24904.9709	19.0	  1.0	20.0	241.50	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24905.9856	19.0	  1.0	20.0	142.50	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24907     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24908     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24909     	19.0	  1.0	20.0	241.50	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24910     	19.0	  1.0	20.0	142.50	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24911     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24912     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1073.4	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24913     	19.0	  1.0	20.0	241.50	  2.00	    0.0	 1070.6	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24914     	19.0	  1.0	20.0	142.50	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24915     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24916     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24917     	19.0	  1.0	20.0	241.50	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24918     	19.0	  1.0	20.0	142.50	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24919     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24920     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1088.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24921     	19.0	  1.0	20.0	241.50	  2.00	    0.0	 1073.4	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24922     	19.0	  1.0	20.0	142.50	  2.00	    0.0	 1041.4	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24923     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	 1009.4	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24924     	19.0	  1.0	20.0	  0.00	  2.00	    0.0	  977.4	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24925     	19.0	  1.0	20.0	241.50	  2.00	    0.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24926     	19.0	  1.0	20.0	142.50	  2.00	  551.3	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24927     	19.0	  1.0	20.0	  0.00	  2.00	  576.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24928     	19.0	  1.0	20.0	  0.00	  2.00	  545.4	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24929     	19.0	  1.0	20.0	241.50	  2.00	  544.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24930     	19.0	  1.0	20.0	142.50	  2.00	  544.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24931     	19.0	  1.0	20.0	  0.00	  2.00	  513.4	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24932     	19.0	  1.0	20.0	  0.00	  2.00	  512.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24933     	19.0	  1.0	20.0	241.50	  2.00	  542.6	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24934     	19.0	  1.0	20.0	142.50	  2.00	  605.3	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24935     	19.0	  1.0	20.0	  0.00	  2.00	  669.3	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24936     	19.0	  1.0	20.0	  0.00	  2.00	  733.3	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24937     	19.0	  1.0	20.0	241.50	  2.00	  827.9	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24938     	19.0	  1.0	20.0	142.50	  2.00	  923.9	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24939     	19.0	  1.0	20.0	  0.00	  2.00	 1050.5	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24940     	19.0	  1.0	20.0	  0.00	  2.00	 1515.4	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24941     	19.0	  1.0	20.0	241.50	  1.36	 1566.6	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24942     	19.0	  1.0	20.0	142.50	  1.00	 1568.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24943     	19.0	  1.0	20.0	  0.00	  1.00	 1537.4	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24944     	19.0	  1.0	20.0	  0.00	  1.00	 1444.1	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24945     	19.0	  1.0	20.0	241.50	  1.00	 1378.8	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24946     	19.0	  1.0	20.0	142.50	  1.00	 1253.5	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24947     	19.0	  1.0	20.0	  0.00	  0.36	 1156.1	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24948     	19.0	  1.0	20.0	  0.00	  0.00	 1090.8	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24949     	19.0	  1.0	20.0	241.50	  0.00	 1026.8	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24950     	19.0	  1.0	20.0	142.50	  0.00	  993.4	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
24951     	19.0	  1.0	20.0	  0.00	  0.00	  992.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24952     	19.0	  1.0	20.0	  0.00	  0.00	 1022.6	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24953     	19.0	  1.0	20.0	241.50	  0.00	 1024.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24954     	19.0	  1.0	20.0	142.50	  0.00	 1054.6	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24955     	19.0	  1.0	20.0	  0.00	  0.00	 1056.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24956     	19.0	  1.0	20.0	  0.00	  0.00	 1056.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24957     	19.0	  1.0	20.0	241.50	  0.00	 1056.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24958     	19.0	  1.0	20.0	142.50	  0.00	 1056.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24958.9999	19.0	  1.0	20.0	  0.00	  0.00	 1056.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24959.9852	19.0	  1.0	20.0	  0.00	  0.00	 1025.4	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24960.9706	19.0	  1.0	20.0	241.50	  0.00	 1024.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24961.9559	19.0	  1.0	20.0	142.50	  0.00	 1024.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24962.9416	19.0	  1.0	20.0	  0.00	  0.00	 1024.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24963.9563	19.0	  1.0	20.0	  0.00	  0.00	 1054.6	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24964.9709	19.0	  1.0	20.0	241.50	  0.00	 1056.0	  960.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24965.9856	19.0	  1.0	20.0	142.50	  0.00	 1056.0	  974.6	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24967     	19.0	  1.0	20.0	  0.00	  0.00	 1056.0	 1006.6	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24968     	19.0	  1.0	20.0	  0.00	  0.00	 1056.0	 1024.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24969     	19.0	  1.0	20.0	241.50	  0.00	 1056.0	 1024.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24970     	19.0	  1.0	20.0	142.50	  0.00	 1086.6	 1038.6	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24971     	19.0	  1.0	20.0	  0.00	  0.00	 1088.0	 1056.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24972     	19.0	  1.0	20.0	  0.00	  0.00	 1088.0	 1056.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24973     	19.0	  1.0	20.0	241.50	  0.00	 1088.0	 1056.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24974     	19.0	  1.0	20.0	142.50	  0.00	 1088.0	 1056.0	111.38	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24975     	19.0	  1.0	20.0	  0.00	  0.00	 1088.0	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24976     	19.0	  1.0	20.0	  0.00	  0.00	 1118.6	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24977     	19.0	  1.0	20.0	241.50	  0.00	 1120.0	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24978     	19.0	  1.0	20.0	142.50	  0.00	 1120.0	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24979     	19.0	  1.0	20.0	  0.00	  0.00	 1120.0	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24980     	19.0	  1.0	20.0	  0.00	  0.00	 1120.0	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24981     	19.0	  1.0	20.0	241.50	  0.00	 1120.0	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24982     	19.0	  1.0	20.0	142.50	  0.00	 1120.0	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24983     	19.0	  1.0	20.0	  0.00	  0.00	 1089.4	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24984     	19.0	  1.0	20.0	  0.00	  0.00	 1088.0	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24985     	19.0	  1.0	20.0	241.50	  0.00	 1088.0	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24986     	19.0	  1.0	20.0	142.50	  0.00	 1088.0	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24987     	19.0	  1.0	20.0	  0.00	  0.00	 1057.4	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24988     	19.0	  1.0	20.0	  0.00	  0.00	 1025.4	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24989     	19.0	  1.0	20.0	241.50	  0.00	  993.4	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24990     	19.0	  1.0	20.0	142.50	  0.00	  961.4	 1056.0	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24991     	19.0	  1.0	20.0	  0.00	  0.00	  960.0	 1041.4	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24992     	19.0	  1.0	20.0	  0.00	  0.00	  960.0	 1038.6	111.37	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24993     	19.0	  1.0	20.0	241.50	  0.00	  960.0	 1041.4	111.36	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24994     	19.0	  1.0	20.0	142.50	  0.00	  960.0	 1024.0	111.36	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24995     	19.0	  1.0	20.0	  0.00	  0.00	  960.0	 1024.0	111.36	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24996     	19.0	  1.0	20.0	  0.00	  0.00	  960.0	 1024.0	111.36	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24997     	19.0	  1.0	20.0	241.50	  0.00	  990.6	 1024.0	111.36	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24998     	19.0	  1.0	20.0	142.50	  0.00	  992.0	 1024.0	111.36	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
24999     	19.0	  1.0	20.0	  0.00	  0.00	  992.0	 1024.0	111.36	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
25000     	19.0	  1.0	20.0	  0.00	  0.00	  961.4	 1024.0	111.36	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
25001     	19.0	  1.0	20.0	241.50	  0.00	  990.6	 1024.0	111.36	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
25002     	19.0	  1.0	20.0	142.50	  0.00	  992.0	 1024.0	111.36	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
25003     	19.0	  1.0	20.0	  0.00	  0.00	  992.0	 1024.0	111.36	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
25004     	19.0	  1.0	20.0	  0.00	  0.00	  961.4	 1024.0	111.36	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
