[B-757-200][VQ-BTR][22.11.19]
Дата полета (день) [DAY][][0]
Дата полета (месяц) [MONTH][][0]
Дата полета (год) [YEAR][][0]
Приборная скорость (CAS) [CAS][уз][1]
Скорость путевая #1 [GS.1][уз][1]
Расход топлива лев. двигателя [FF.1][фунт/ч][0]
Расход топлива прав. двигателя [FF.2][фунт/ч][0]
Вес самолета (т) [GW.t][т][1]
Обжатие шасси [WOW]
Разбег #1 [Празб.1]
Разбег #2 [Празб.2]
Признак полета #1 [Пполет1]
Обороты N2 лев. и (или) прав.двиг. более 25% [N2>25]
Обороты N2 лев. и (или) прав.двиг. более 10% [N2>10]
Готовность выруливания #1 [ГТвыр.1]
Готовность выруливания #2 [ГТвыр.2]
Отрыв от ВПП на взлете [Потрыв]
Пробег после посадки [Ппробег]
Запуск лев.двигателя [S001]
Запуск прав.двигателя [S002]
Взлет [S003]

T         	 DAY	MONTH	YEAR	   CAS	  GS.1	   FF.1	   FF.2	  GW.t	WOW	Празб.1	Празб.2	Пполет1	N2>25	N2>10	ГТвыр.1	ГТвыр.2	Потрыв	Ппробег	S001	S002	S003
11301.9883	22.0	 11.0	19.0	  0.00	  0.00	  768.0	    0.0	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   0	   0
11301.9883	22.0	 11.0	19.0	241.50	  1.27	   33.0	    0.0	115.09	  0	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   0	   0
11302     	22.0	 11.0	19.0	142.50	  2.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11303     	22.0	 11.0	19.0	  0.00	  2.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11304     	22.0	 11.0	19.0	  0.00	  2.64	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11305     	22.0	 11.0	19.0	241.50	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11306     	22.0	 11.0	19.0	142.50	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11307     	22.0	 11.0	19.0	  0.00	  2.36	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11308     	22.0	 11.0	19.0	  0.00	  2.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11309     	22.0	 11.0	19.0	241.50	  2.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11310     	22.0	 11.0	19.0	142.50	  2.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11311     	22.0	 11.0	19.0	  0.00	  2.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11312     	22.0	 11.0	19.0	  0.00	  2.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11313     	22.0	 11.0	19.0	241.50	  2.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11314     	22.0	 11.0	19.0	142.50	  2.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11315     	22.0	 11.0	19.0	  0.00	  2.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11316     	22.0	 11.0	19.0	  0.00	  2.64	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11317     	22.0	 11.0	19.0	241.50	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11318     	22.0	 11.0	19.0	142.50	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11319     	22.0	 11.0	19.0	  0.00	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   0	   0
11320     	22.0	 11.0	19.0	  0.00	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   1	   0
11321     	22.0	 11.0	19.0	241.50	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   1	   0
11322     	22.0	 11.0	19.0	142.50	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   1	   0
11323     	22.0	 11.0	19.0	  0.00	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   1	   0
11324     	22.0	 11.0	19.0	  0.00	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   1	   0
11325     	22.0	 11.0	19.0	241.50	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    0	      0	      0	     0	      0	   0	   1	   0
11326     	22.0	 11.0	19.0	142.50	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11327     	22.0	 11.0	19.0	  0.00	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11328     	22.0	 11.0	19.0	  0.00	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11329     	22.0	 11.0	19.0	241.50	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11330     	22.0	 11.0	19.0	142.50	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11331     	22.0	 11.0	19.0	  0.00	  3.00	    0.0	    0.0	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11332     	22.0	 11.0	19.0	  0.00	  3.00	    0.0	  292.5	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11333     	22.0	 11.0	19.0	241.50	  3.00	    0.0	  625.4	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11334     	22.0	 11.0	19.0	142.50	  3.00	    0.0	  578.8	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11335     	22.0	 11.0	19.0	  0.00	  3.00	    0.0	  529.4	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11336     	22.0	 11.0	19.0	  0.00	  3.00	    0.0	  497.4	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11337     	22.0	 11.0	19.0	241.50	  3.00	    0.0	  480.0	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11337.9999	22.0	 11.0	19.0	142.50	  3.00	    0.0	  494.6	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11338.9852	22.0	 11.0	19.0	  0.00	  3.00	    0.0	  526.6	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11339.9706	22.0	 11.0	19.0	  0.00	  3.00	    0.0	  573.3	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11340.9559	22.0	 11.0	19.0	241.50	  3.00	    0.0	  637.3	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11341.9416	22.0	 11.0	19.0	142.50	  3.00	    0.0	  715.9	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11342.9563	22.0	 11.0	19.0	  0.00	  3.00	    0.0	  811.9	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11343.9709	22.0	 11.0	19.0	  0.00	  3.00	    0.0	  907.9	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11344.9856	22.0	 11.0	19.0	241.50	  3.00	    0.0	 1018.5	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11346     	22.0	 11.0	19.0	142.50	  3.00	    0.0	 1146.5	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11347     	22.0	 11.0	19.0	  0.00	  3.00	    0.0	 1274.5	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11348     	22.0	 11.0	19.0	  0.00	  2.36	    0.0	 1358.6	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11349     	22.0	 11.0	19.0	241.50	  2.00	    0.0	 1376.0	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11350     	22.0	 11.0	19.0	142.50	  2.00	    0.0	 1346.8	115.09	  1	      0	      0	      0	    0	    1	      0	      0	     0	      0	   0	   1	   0
11351     	22.0	 11.0	19.0	  0.00	  1.36	    0.0	 1282.8	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   1	   0
11352     	22.0	 11.0	19.0	  0.00	  1.00	    0.0	 1218.8	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   1	   0
11353     	22.0	 11.0	19.0	241.50	  1.00	    0.0	 1154.8	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   1	   0
11354     	22.0	 11.0	19.0	142.50	  1.00	    0.0	 1090.8	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   1	   0
11355     	22.0	 11.0	19.0	  0.00	  0.36	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   1	   0
11356     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1041.4	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   1	   0
11357     	22.0	 11.0	19.0	241.50	  0.00	    0.0	 1038.6	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11358     	22.0	 11.0	19.0	142.50	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11359     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11360     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1070.6	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11361     	22.0	 11.0	19.0	241.50	  0.00	    0.0	 1088.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11362     	22.0	 11.0	19.0	142.50	  0.00	    0.0	 1088.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11363     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1088.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11364     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1088.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11365     	22.0	 11.0	19.0	241.50	  0.00	    0.0	 1088.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11366     	22.0	 11.0	19.0	142.50	  0.00	    0.0	 1088.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11367     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1088.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11368     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1088.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11369     	22.0	 11.0	19.0	241.50	  0.00	    0.0	 1088.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11370     	22.0	 11.0	19.0	142.50	  0.00	    0.0	 1073.4	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11371     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11372     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11373     	22.0	 11.0	19.0	241.50	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11374     	22.0	 11.0	19.0	142.50	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11375     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11376     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11377     	22.0	 11.0	19.0	241.50	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11378     	22.0	 11.0	19.0	142.50	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11379     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11380     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11381     	22.0	 11.0	19.0	241.50	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11382     	22.0	 11.0	19.0	142.50	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11383     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11384     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11385     	22.0	 11.0	19.0	241.50	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11386     	22.0	 11.0	19.0	142.50	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11387     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11388     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11389     	22.0	 11.0	19.0	241.50	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11390     	22.0	 11.0	19.0	142.50	  0.00	    0.0	 1056.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11391     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1041.4	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11392     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	 1009.4	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11393     	22.0	 11.0	19.0	241.50	  0.00	    0.0	  977.4	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11394     	22.0	 11.0	19.0	142.50	  0.00	    0.0	  960.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11395     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	  945.4	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11396     	22.0	 11.0	19.0	  0.00	  0.00	    0.0	  928.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11397     	22.0	 11.0	19.0	241.50	  0.00	    0.0	  928.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11397.9999	22.0	 11.0	19.0	142.50	  0.00	    0.0	  928.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11398.9852	22.0	 11.0	19.0	  0.00	  0.00	    0.0	  928.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11399.9706	22.0	 11.0	19.0	  0.00	  0.00	    0.0	  928.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11400.9559	22.0	 11.0	19.0	241.50	  0.00	  551.3	  942.6	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11401.9416	22.0	 11.0	19.0	142.50	  0.00	  576.0	  960.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11402.9563	22.0	 11.0	19.0	  0.00	  0.00	  545.4	  960.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11403.9709	22.0	 11.0	19.0	  0.00	  0.00	  544.0	  960.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11404.9856	22.0	 11.0	19.0	241.50	  0.00	  544.0	  960.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11406     	22.0	 11.0	19.0	142.50	  0.00	  513.4	  960.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11407     	22.0	 11.0	19.0	  0.00	  0.00	  542.6	  960.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11408     	22.0	 11.0	19.0	  0.00	  0.00	  574.6	  960.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11409     	22.0	 11.0	19.0	241.50	  0.00	  606.6	  960.0	115.09	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11410     	22.0	 11.0	19.0	142.50	  0.00	  669.3	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11411     	22.0	 11.0	19.0	  0.00	  0.00	  733.3	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11412     	22.0	 11.0	19.0	  0.00	  0.00	  827.9	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11413     	22.0	 11.0	19.0	241.50	  0.00	  893.3	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11414     	22.0	 11.0	19.0	142.50	  0.00	  957.3	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11415     	22.0	 11.0	19.0	  0.00	  0.00	 1051.9	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11416     	22.0	 11.0	19.0	  0.00	  0.00	 1454.1	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11417     	22.0	 11.0	19.0	241.50	  0.00	 1502.6	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11418     	22.0	 11.0	19.0	142.50	  0.00	 1534.6	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11419     	22.0	 11.0	19.0	  0.00	  0.00	 1536.0	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11420     	22.0	 11.0	19.0	  0.00	  0.00	 1474.8	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11421     	22.0	 11.0	19.0	241.50	  0.00	 1410.8	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11422     	22.0	 11.0	19.0	142.50	  0.00	 1316.1	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11423     	22.0	 11.0	19.0	  0.00	  0.00	 1220.1	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11424     	22.0	 11.0	19.0	  0.00	  0.00	 1154.8	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11425     	22.0	 11.0	19.0	241.50	  0.00	 1121.4	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11426     	22.0	 11.0	19.0	142.50	  0.00	 1089.4	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   1	   0	   0
11427     	22.0	 11.0	19.0	  0.00	  0.00	 1088.0	  960.0	115.08	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11428     	22.0	 11.0	19.0	  0.00	  0.00	 1118.6	  960.0	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11429     	22.0	 11.0	19.0	241.50	  0.00	 1120.0	  960.0	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11430     	22.0	 11.0	19.0	142.50	  0.00	 1120.0	  960.0	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11431     	22.0	 11.0	19.0	  0.00	  0.00	 1150.6	  960.0	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11432     	22.0	 11.0	19.0	  0.00	  0.00	 1152.0	  960.0	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11433     	22.0	 11.0	19.0	241.50	  0.00	 1152.0	  960.0	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11434     	22.0	 11.0	19.0	142.50	  0.00	 1152.0	  945.4	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11435     	22.0	 11.0	19.0	  0.00	  0.00	 1121.4	  942.6	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11436     	22.0	 11.0	19.0	  0.00	  0.00	 1120.0	  960.0	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11437     	22.0	 11.0	19.0	241.50	  0.00	 1120.0	  960.0	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11438     	22.0	 11.0	19.0	142.50	  0.00	 1120.0	  974.6	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11439     	22.0	 11.0	19.0	  0.00	  0.00	 1120.0	 1006.6	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11440     	22.0	 11.0	19.0	  0.00	  0.00	 1120.0	 1024.0	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11441     	22.0	 11.0	19.0	241.50	  0.00	 1150.6	 1038.6	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11442     	22.0	 11.0	19.0	142.50	  0.00	 1182.6	 1056.0	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11443     	22.0	 11.0	19.0	  0.00	  0.00	 1184.0	 1056.0	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11444     	22.0	 11.0	19.0	  0.00	  0.00	 1184.0	 1056.0	115.07	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11445     	22.0	 11.0	19.0	241.50	  0.00	 1214.6	 1056.0	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11446     	22.0	 11.0	19.0	142.50	  0.00	 1185.4	 1056.0	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11447     	22.0	 11.0	19.0	  0.00	  0.00	 1184.0	 1056.0	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11448     	22.0	 11.0	19.0	  0.00	  0.00	 1214.6	 1056.0	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11449     	22.0	 11.0	19.0	241.50	  0.00	 1185.4	 1041.4	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11450     	22.0	 11.0	19.0	142.50	  0.00	 1184.0	 1024.0	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11451     	22.0	 11.0	19.0	  0.00	  0.00	 1184.0	 1024.0	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11452     	22.0	 11.0	19.0	  0.00	  0.00	 1184.0	 1038.6	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11453     	22.0	 11.0	19.0	241.50	  0.00	 1184.0	 1056.0	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11454     	22.0	 11.0	19.0	142.50	  0.00	 1184.0	 1056.0	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11455     	22.0	 11.0	19.0	  0.00	  0.00	 1184.0	 1041.4	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11456     	22.0	 11.0	19.0	  0.00	  0.00	 1184.0	 1024.0	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11457     	22.0	 11.0	19.0	241.50	  0.00	 1184.0	 1024.0	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11457.9999	22.0	 11.0	19.0	142.50	  0.00	 1184.0	 1024.0	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11458.9852	22.0	 11.0	19.0	  0.00	  0.00	 1184.0	 1024.0	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11459.9706	22.0	 11.0	19.0	  0.00	  0.00	 1153.4	 1024.0	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11460.9559	22.0	 11.0	19.0	241.50	  0.00	 1090.8	 1038.6	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11461.9416	22.0	 11.0	19.0	142.50	  0.00	 1057.4	 1056.0	115.06	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11462.9563	22.0	 11.0	19.0	  0.00	  0.00	 1056.0	 1056.0	115.05	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11463.9709	22.0	 11.0	19.0	  0.00	  0.00	 1025.4	 1056.0	115.05	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
11464.9856	22.0	 11.0	19.0	241.50	  0.00	 1024.0	 1056.0	115.05	  1	      0	      0	      0	    1	    1	      0	      0	     0	      0	   0	   0	   0
